run_id,samples,n_episodes,Neg Q1,Neg Q2
46,300,20,0.15,0.0933
46,300,30,0.0167,0.7133
46,300,40,0.0,0.1767
46,300,50,0.0,0.0
46,300,60,0.0,0.0
46,300,70,0.0,0.0033
46,300,80,0.0,0.0
46,300,90,0.0,0.0033
46,300,100,0.0,0.0
46,3000,10,0.5337,0.006
46,3000,20,0.1107,0.093
46,3000,30,0.0173,0.7137
46,3000,40,0.0,0.228
46,3000,50,0.0,0.0017
46,3000,60,0.0,0.0017
46,3000,70,0.0,0.0023
46,3000,80,0.0,0.002
46,3000,90,0.0,0.0007
46,3000,100,0.0,0.0003
46,2000,10,0.5405,0.008
46,2000,20,0.1145,0.094
46,2000,30,0.0165,0.7075
46,2000,40,0.0,0.2235
46,2000,50,0.0,0.002
46,2000,60,0.0,0.002
46,2000,70,0.0,0.001
46,2000,80,0.0,0.001
46,2000,90,0.0,0.0015
46,2000,100,0.0,0.002
47,200,10,0.505,0.005
47,200,20,0.125,0.09
47,200,30,0.005,0.785
47,200,40,0.0,0.275
47,200,50,0.0,0.005
47,200,60,0.0,0.0
47,200,70,0.0,0.0
47,200,80,0.0,0.0
47,200,90,0.0,0.0
47,200,100,0.0,0.005
47,300,10,0.5,0.0267
47,300,20,0.1167,0.0867
47,300,30,0.0233,0.7467
47,300,40,0.0,0.2067
47,300,50,0.0,0.0
47,300,60,0.0,0.0
47,300,70,0.0,0.0
47,300,80,0.0,0.0
47,300,90,0.0,0.0033
47,300,100,0.0,0.0
47,3000,10,0.5183,0.0113
47,3000,20,0.119,0.0917
47,3000,30,0.015,0.7127
47,3000,40,0.0,0.2187
47,3000,50,0.0,0.0017
47,3000,60,0.0,0.001
47,3000,70,0.0,0.001
47,3000,80,0.0,0.0017
47,3000,90,0.0,0.0017
47,3000,100,0.0,0.0007
47,2000,10,0.539,0.013
47,2000,20,0.1085,0.0885
47,2000,30,0.0185,0.693
47,2000,40,0.0,0.225
47,2000,50,0.0,0.0015
47,2000,60,0.0,0.0005
47,2000,70,0.0,0.0005
47,2000,80,0.0,0.0015
47,2000,90,0.0,0.0025
47,2000,100,0.0,0.0005
48,200,10,0.57,0.005
48,200,20,0.12,0.065
48,200,30,0.01,0.685
48,200,40,0.0,0.245
48,200,50,0.0,0.0
48,200,60,0.0,0.0
48,200,70,0.0,0.0
48,200,80,0.0,0.0
48,200,90,0.0,0.0
48,200,100,0.0,0.0
48,300,10,0.5067,0.02
48,300,20,0.1033,0.1067
48,300,30,0.0233,0.7133
48,300,40,0.0,0.2233
48,300,50,0.0,0.0067
48,300,60,0.0,0.0
48,300,70,0.0,0.0067
48,300,80,0.0,0.0033
48,300,90,0.0,0.0033
48,300,100,0.0,0.0
48,3000,10,0.5393,0.013
48,3000,20,0.1203,0.0917
48,3000,30,0.0203,0.7227
48,3000,40,0.0,0.212
48,3000,50,0.0,0.003
48,3000,60,0.0,0.001
48,3000,70,0.0,0.001
48,3000,80,0.0,0.002
48,3000,90,0.0,0.0007
48,3000,100,0.0,0.0023
48,2000,10,0.539,0.0065
48,2000,20,0.1215,0.0855
48,2000,30,0.0145,0.731
48,2000,40,0.0,0.2425
48,2000,50,0.0,0.0015
48,2000,60,0.0,0.001
48,2000,70,0.0,0.001
48,2000,80,0.0,0.0025
48,2000,90,0.0,0.002
48,2000,100,0.0,0.0005
49,200,10,0.575,0.01
49,200,20,0.145,0.1
49,200,30,0.015,0.69
49,200,40,0.0,0.225
49,200,50,0.0,0.0
49,200,60,0.0,0.005
49,200,70,0.0,0.0
49,200,80,0.0,0.0
49,200,90,0.0,0.0
49,200,100,0.0,0.0
49,300,10,0.56,0.0067
49,300,20,0.1067,0.11
49,300,30,0.0133,0.7167
49,300,40,0.0,0.2
49,300,50,0.0,0.0067
49,300,60,0.0,0.0067
49,300,70,0.0,0.0033
49,300,80,0.0,0.0
49,300,90,0.0,0.0067
49,300,100,0.0,0.0
49,3000,10,0.524,0.0077
49,3000,20,0.115,0.094
49,3000,30,0.0167,0.7297
49,3000,40,0.0,0.2207
49,3000,50,0.0,0.0023
49,3000,60,0.0,0.001
49,3000,70,0.0,0.0033
49,3000,80,0.0,0.0013
49,3000,90,0.0,0.001
49,3000,100,0.0,0.0007
49,2000,10,0.5035,0.011
49,2000,20,0.1265,0.089
49,2000,30,0.0165,0.727
49,2000,40,0.0,0.2145
49,2000,50,0.0,0.002
49,2000,60,0.0,0.003
49,2000,70,0.0,0.0035
49,2000,80,0.0,0.002
49,2000,90,0.0,0.0015
49,2000,100,0.0,0.0025
50,200,10,0.52,0.0
50,200,20,0.135,0.12
50,200,30,0.005,0.74
50,200,40,0.0,0.275
50,200,50,0.0,0.0
50,200,60,0.0,0.0
50,200,70,0.0,0.0
50,200,80,0.0,0.0
50,200,90,0.0,0.0
50,200,100,0.0,0.0
50,300,10,0.51,0.0167
50,300,20,0.0933,0.0767
50,300,30,0.0167,0.7
50,300,40,0.0,0.22
50,300,50,0.0,0.0
50,300,60,0.0,0.0033
50,300,70,0.0,0.0
50,300,80,0.0,0.0
50,300,90,0.0,0.0
50,300,100,0.0,0.0
50,3000,10,0.533,0.0077
50,3000,20,0.122,0.0933
50,3000,30,0.018,0.7023
50,3000,40,0.0,0.2097
50,3000,50,0.0,0.0013
50,3000,60,0.0,0.0013
50,3000,70,0.0,0.0017
50,3000,80,0.0,0.0023
50,3000,90,0.0,0.002
50,3000,100,0.0,0.0027
50,2000,10,0.52,0.007
50,2000,20,0.1085,0.0955
50,2000,30,0.0155,0.717
50,2000,40,0.0,0.2365
50,2000,50,0.0,0.003
50,2000,60,0.0,0.001
50,2000,70,0.0,0.002
50,2000,80,0.0,0.0015
50,2000,90,0.0,0.001
50,2000,100,0.0,0.002
51,200,10,0.51,0.005
51,200,20,0.12,0.09
51,200,30,0.025,0.695
51,200,40,0.0,0.245
51,200,50,0.0,0.005
51,200,60,0.0,0.005
51,200,70,0.0,0.0
51,200,80,0.0,0.0
51,200,90,0.0,0.0
51,200,100,0.0,0.0
51,300,10,0.55,0.0033
51,300,20,0.1167,0.0833
51,300,30,0.0067,0.7567
51,300,40,0.0,0.2567
51,300,50,0.0,0.0
51,300,60,0.0,0.0
51,300,70,0.0,0.0
51,300,80,0.0,0.0067
51,300,90,0.0,0.0
51,300,100,0.0,0.0
51,3000,10,0.5197,0.005
51,3000,20,0.1107,0.095
51,3000,30,0.0177,0.717
51,3000,40,0.0,0.2187
51,3000,50,0.0,0.0023
51,3000,60,0.0,0.0027
51,3000,70,0.0,0.0013
51,3000,80,0.0,0.001
51,3000,90,0.0,0.0023
51,3000,100,0.0,0.0027
51,2000,10,0.5265,0.011
51,2000,20,0.1265,0.1005
51,2000,30,0.017,0.7165
51,2000,40,0.0,0.2365
51,2000,50,0.0,0.0015
51,2000,60,0.0,0.001
51,2000,70,0.0,0.0
51,2000,80,0.0,0.0005
51,2000,90,0.0,0.001
51,2000,100,0.0,0.0005
52,200,10,0.5,0.02
52,200,20,0.14,0.08
52,200,30,0.015,0.715
52,200,40,0.0,0.21
52,200,50,0.0,0.015
52,200,60,0.0,0.0
52,200,70,0.0,0.005
52,200,80,0.0,0.0
52,200,90,0.0,0.0
52,200,100,0.0,0.005
52,300,10,0.51,0.0233
52,300,20,0.1133,0.0833
52,300,30,0.01,0.6667
52,300,40,0.0,0.2633
52,300,50,0.0,0.0033
52,300,60,0.0,0.0
52,300,70,0.0,0.0033
52,300,80,0.0,0.0
52,300,90,0.0,0.0
52,300,100,0.0,0.0
52,3000,10,0.5137,0.0133
52,3000,20,0.1237,0.089
52,3000,30,0.0167,0.7103
52,3000,40,0.0,0.2197
52,3000,50,0.0,0.001
52,3000,60,0.0,0.0033
52,3000,70,0.0,0.0017
52,3000,80,0.0,0.0013
52,3000,90,0.0,0.001
52,3000,100,0.0,0.0013
52,2000,10,0.517,0.0075
52,2000,20,0.109,0.0885
52,2000,30,0.013,0.71
52,2000,40,0.0,0.233
52,2000,50,0.0,0.003
52,2000,60,0.0,0.0015
52,2000,70,0.0,0.001
52,2000,80,0.0,0.002
52,2000,90,0.0,0.002
52,2000,100,0.0,0.0005
53,200,10,0.51,0.01
53,200,20,0.12,0.105
53,200,30,0.01,0.73
53,200,40,0.0,0.21
53,200,50,0.0,0.005
53,200,60,0.0,0.005
53,200,70,0.0,0.0
53,200,80,0.0,0.0
53,200,90,0.0,0.005
53,200,100,0.0,0.005
53,300,10,0.5467,0.01
53,300,20,0.1167,0.0767
53,300,30,0.0133,0.7867
53,300,40,0.0,0.1967
53,300,50,0.0,0.0
53,300,60,0.0,0.01
53,300,70,0.0,0.0
53,300,80,0.0,0.0
53,300,90,0.0,0.0
53,300,100,0.0,0.0
53,3000,10,0.5207,0.0097
53,3000,20,0.1123,0.0907
53,3000,30,0.0163,0.722
53,3000,40,0.0,0.2347
53,3000,50,0.0,0.0017
53,3000,60,0.0,0.0007
53,3000,70,0.0,0.002
53,3000,80,0.0,0.0037
53,3000,90,0.0,0.0023
53,3000,100,0.0,0.0027
53,2000,10,0.539,0.007
53,2000,20,0.1175,0.0905
53,2000,30,0.018,0.716
53,2000,40,0.0,0.229
53,2000,50,0.0,0.002
53,2000,60,0.0,0.002
53,2000,70,0.0,0.002
53,2000,80,0.0,0.0015
53,2000,90,0.0,0.001
53,2000,100,0.0,0.0005
54,200,10,0.515,0.03
54,200,20,0.14,0.075
54,200,30,0.0,0.73
54,200,40,0.0,0.21
54,200,50,0.0,0.0
54,200,60,0.0,0.0
54,200,70,0.0,0.005
54,200,80,0.0,0.005
54,200,90,0.0,0.0
54,200,100,0.0,0.0
54,300,10,0.54,0.0033
54,300,20,0.1067,0.0967
54,300,30,0.0067,0.7433
54,300,40,0.0,0.25
54,300,50,0.0,0.0
54,300,60,0.0,0.0
54,300,70,0.0,0.0033
54,300,80,0.0,0.0
54,300,90,0.0,0.0067
54,300,100,0.0,0.0
54,3000,10,0.5403,0.011
54,3000,20,0.1177,0.088
54,3000,30,0.0163,0.7123
54,3000,40,0.0,0.2167
54,3000,50,0.0,0.0017
54,3000,60,0.0,0.0027
54,3000,70,0.0,0.0017
54,3000,80,0.0,0.0013
54,3000,90,0.0,0.002
54,3000,100,0.0,0.002
54,2000,10,0.516,0.01
54,2000,20,0.108,0.0975
54,2000,30,0.0225,0.7305
54,2000,40,0.0,0.231
54,2000,50,0.0,0.001
54,2000,60,0.0,0.003
54,2000,70,0.0,0.0035
54,2000,80,0.0,0.0045
54,2000,90,0.0,0.0025
54,2000,100,0.0,0.001
55,200,10,0.54,0.02
55,200,20,0.115,0.09
55,200,30,0.05,0.73
55,200,40,0.0,0.255
55,200,50,0.0,0.005
55,200,60,0.0,0.005
55,200,70,0.0,0.0
55,200,80,0.0,0.0
55,200,90,0.0,0.0
55,200,100,0.0,0.0
55,300,10,0.5367,0.02
55,300,20,0.1233,0.0967
55,300,30,0.01,0.7467
55,300,40,0.0,0.2433
55,300,50,0.0,0.0
55,300,60,0.0,0.0
55,300,70,0.0,0.0
55,300,80,0.0,0.0
55,300,90,0.0,0.0
55,300,100,0.0,0.0
55,3000,10,0.513,0.011
55,3000,20,0.1147,0.0907
55,3000,30,0.017,0.7153
55,3000,40,0.0,0.215
55,3000,50,0.0,0.0023
55,3000,60,0.0,0.001
55,3000,70,0.0,0.002
55,3000,80,0.0,0.0013
55,3000,90,0.0,0.002
55,3000,100,0.0,0.002
55,2000,10,0.563,0.0095
55,2000,20,0.1025,0.0975
55,2000,30,0.016,0.731
55,2000,40,0.0,0.233
55,2000,50,0.0,0.001
55,2000,60,0.0,0.0015
55,2000,70,0.0,0.0005
55,2000,80,0.0,0.0025
55,2000,90,0.0,0.003
55,2000,100,0.0,0.0025
56,200,10,0.52,0.01
56,200,20,0.115,0.115
56,200,30,0.01,0.68
56,200,40,0.0,0.265
56,200,50,0.0,0.0
56,200,60,0.0,0.0
56,200,70,0.0,0.0
56,200,80,0.0,0.0
56,200,90,0.0,0.01
56,200,100,0.0,0.01
56,300,10,0.54,0.0033
56,300,20,0.0933,0.0767
56,300,30,0.02,0.6833
56,300,40,0.0,0.2233
56,300,50,0.0,0.0067
56,300,60,0.0,0.0
56,300,70,0.0,0.0033
56,300,80,0.0,0.0
56,300,90,0.0,0.0067
56,300,100,0.0,0.0
56,3000,10,0.5207,0.012
56,3000,20,0.1203,0.093
56,3000,30,0.0177,0.7123
56,3000,40,0.0,0.2247
56,3000,50,0.0,0.002
56,3000,60,0.0,0.0017
56,3000,70,0.0,0.0013
56,3000,80,0.0,0.0027
56,3000,90,0.0,0.0027
56,3000,100,0.0,0.001
56,2000,10,0.5455,0.007
56,2000,20,0.125,0.0995
56,2000,30,0.0155,0.7375
56,2000,40,0.0,0.2145
56,2000,50,0.0,0.003
56,2000,60,0.0,0.0015
56,2000,70,0.0,0.0015
56,2000,80,0.0,0.0035
56,2000,90,0.0,0.002
56,2000,100,0.0,0.0005
57,200,10,0.55,0.02
57,200,20,0.13,0.085
57,200,30,0.005,0.73
57,200,40,0.0,0.23
57,200,50,0.0,0.01
57,200,60,0.0,0.0
57,200,70,0.0,0.0
57,200,80,0.0,0.0
57,200,90,0.0,0.0
57,200,100,0.0,0.0
57,300,10,0.5233,0.01
57,300,20,0.0967,0.1133
57,300,30,0.0167,0.7133
57,300,40,0.0,0.2533
57,300,50,0.0,0.0
57,300,60,0.0,0.0033
57,300,70,0.0,0.0
57,300,80,0.0,0.0033
57,300,90,0.0,0.0
57,300,100,0.0,0.0
57,3000,10,0.5267,0.01
57,3000,20,0.1173,0.1003
57,3000,30,0.0153,0.7163
57,3000,40,0.0,0.216
57,3000,50,0.0,0.0023
57,3000,60,0.0,0.0023
57,3000,70,0.0,0.003
57,3000,80,0.0,0.002
57,3000,90,0.0,0.0003
57,3000,100,0.0,0.0023
57,2000,10,0.5405,0.007
57,2000,20,0.12,0.099
57,2000,30,0.014,0.712
57,2000,40,0.0,0.23
57,2000,50,0.0,0.001
57,2000,60,0.0,0.0025
57,2000,70,0.0,0.0025
57,2000,80,0.0,0.0005
57,2000,90,0.0,0.0005
57,2000,100,0.0,0.0015
58,200,10,0.56,-0.0
58,200,20,0.15,0.105
58,200,30,0.005,0.76
58,200,40,0.0,0.215
58,200,50,0.0,0.005
58,200,60,0.0,0.0
58,200,70,0.0,0.005
58,200,80,0.0,0.005
58,200,90,0.0,0.0
58,200,100,0.0,0.0
58,300,10,0.5367,0.01
58,300,20,0.12,0.1133
58,300,30,0.0233,0.7033
58,300,40,0.0,0.2333
58,300,50,0.0,0.0033
58,300,60,0.0,0.0
58,300,70,0.0,0.0033
58,300,80,0.0,0.0
58,300,90,0.0,0.0
58,300,100,0.0,0.0067
58,3000,10,0.519,0.012
58,3000,20,0.1213,0.105
58,3000,30,0.014,0.7483
58,3000,40,0.0,0.2303
58,3000,50,0.0,0.0013
58,3000,60,0.0,0.0023
58,3000,70,0.0,0.0023
58,3000,80,0.0,0.0013
58,3000,90,0.0,0.0017
58,3000,100,0.0,0.0013
58,2000,10,0.5305,0.0085
58,2000,20,0.119,0.0885
58,2000,30,0.0135,0.7205
58,2000,40,0.0,0.2235
58,2000,50,0.0,0.0025
58,2000,60,0.0,0.0025
58,2000,70,0.0,0.0015
58,2000,80,0.0,0.0005
58,2000,90,0.0,0.0035
58,2000,100,0.0,0.0
59,200,10,0.525,0.01
59,200,20,0.075,0.08
59,200,30,0.025,0.7
59,200,40,0.0,0.185
59,200,50,0.0,0.0
59,200,60,0.0,0.0
59,200,70,0.0,0.0
59,200,80,0.0,0.0
59,200,90,0.0,0.005
59,200,100,0.0,0.0
59,300,10,0.55,0.0067
59,300,20,0.12,0.0767
59,300,30,0.0167,0.73
59,300,40,0.0,0.2267
59,300,50,0.0,0.0
59,300,60,0.0,0.0033
59,300,70,0.0,0.0
59,300,80,0.0,0.0033
59,300,90,0.0,0.0033
59,300,100,0.0,0.0033
59,3000,10,0.532,0.007
59,3000,20,0.115,0.09
59,3000,30,0.0163,0.7117
59,3000,40,0.0,0.2283
59,3000,50,0.0,0.003
59,3000,60,0.0,0.0017
59,3000,70,0.0,0.003
59,3000,80,0.0,0.001
59,3000,90,0.0,0.003
59,3000,100,0.0,0.003
59,2000,10,0.5435,0.013
59,2000,20,0.1085,0.094
59,2000,30,0.0215,0.7015
59,2000,40,0.0,0.2235
59,2000,50,0.0,0.0035
59,2000,60,0.0,0.0005
59,2000,70,0.0,0.0015
59,2000,80,0.0,0.0015
59,2000,90,0.0,0.0015
59,2000,100,0.0,0.001
60,200,10,0.47,0.005
60,200,20,0.155,0.09
60,200,30,0.03,0.67
60,200,40,0.0,0.28
60,200,50,0.0,0.0
60,200,60,0.0,0.005
60,200,70,0.0,0.005
60,200,80,0.0,0.005
60,200,90,0.0,0.0
60,200,100,0.0,0.0
60,300,10,0.4933,0.0133
60,300,20,0.1233,0.1133
60,300,30,0.0233,0.68
60,300,40,0.0,0.21
60,300,50,0.0,0.0
60,300,60,0.0,0.0
60,300,70,0.0,0.0
60,300,80,0.0,0.0
60,300,90,0.0,0.0
60,300,100,0.0,0.0033
60,3000,10,0.539,0.011
60,3000,20,0.125,0.091
60,3000,30,0.0177,0.7117
60,3000,40,0.0,0.2313
60,3000,50,0.0,0.0013
60,3000,60,0.0,0.001
60,3000,70,0.0,0.0007
60,3000,80,0.0,0.0007
60,3000,90,0.0,0.0017
60,3000,100,0.0,0.001
60,2000,10,0.516,0.0135
60,2000,20,0.1225,0.0895
60,2000,30,0.014,0.696
60,2000,40,0.0,0.226
60,2000,50,0.0,0.0015
60,2000,60,0.0,0.001
60,2000,70,0.0,0.0
60,2000,80,0.0,0.002
60,2000,90,0.0,0.0015
60,2000,100,0.0,0.002
61,200,10,0.495,0.0
61,200,20,0.115,0.09
61,200,30,0.01,0.735
61,200,40,0.0,0.22
61,200,50,0.0,0.0
61,200,60,0.0,0.0
61,200,70,0.0,0.0
61,200,80,0.0,0.0
61,200,90,0.0,0.0
61,200,100,0.0,0.0
61,300,10,0.5167,0.01
61,300,20,0.1233,0.0867
61,300,30,0.0067,0.7633
61,300,40,0.0,0.2367
61,300,50,0.0,0.0033
61,300,60,0.0,0.0033
61,300,70,0.0,0.0
61,300,80,0.0,0.0
61,300,90,0.0,0.0
61,300,100,0.0,0.0
61,3000,10,0.5157,0.0097
61,3000,20,0.1253,0.0893
61,3000,30,0.0173,0.737
61,3000,40,0.0,0.2197
61,3000,50,0.0,0.0013
61,3000,60,0.0,0.0027
61,3000,70,0.0,0.0013
61,3000,80,0.0,0.0017
61,3000,90,0.0,0.0037
61,3000,100,0.0,0.0023
61,2000,10,0.5285,0.0075
61,2000,20,0.1075,0.088
61,2000,30,0.015,0.7145
61,2000,40,0.0,0.222
61,2000,50,0.0,0.002
61,2000,60,0.0,0.0025
61,2000,70,0.0,0.0015
61,2000,80,0.0,0.0025
61,2000,90,0.0,0.002
61,2000,100,0.0,0.001
62,200,10,0.51,0.02
62,200,20,0.13,0.09
62,200,30,0.01,0.74
62,200,40,0.0,0.245
62,200,50,0.0,0.0
62,200,60,0.0,0.0
62,200,70,0.0,0.0
62,200,80,0.0,0.0
62,200,90,0.0,0.005
62,200,100,0.0,0.01
62,300,10,0.54,0.01
62,300,20,0.0933,0.0867
62,300,30,0.0133,0.7267
62,300,40,0.0,0.22
62,300,50,0.0,0.0
62,300,60,0.0,0.0033
62,300,70,0.0,0.0
62,300,80,0.0,0.0
62,300,90,0.0,0.0
62,300,100,0.0,0.0067
62,3000,10,0.5377,0.0117
62,3000,20,0.114,0.083
62,3000,30,0.019,0.733
62,3000,40,0.0,0.231
62,3000,50,0.0,0.0017
62,3000,60,0.0,0.002
62,3000,70,0.0,0.0
62,3000,80,0.0,0.0017
62,3000,90,0.0,0.0017
62,3000,100,0.0,0.001
62,2000,10,0.5225,0.011
62,2000,20,0.1205,0.092
62,2000,30,0.019,0.701
62,2000,40,0.0,0.213
62,2000,50,0.0,0.0
62,2000,60,0.0,0.0005
62,2000,70,0.0,0.002
62,2000,80,0.0,0.001
62,2000,90,0.0,0.001
62,2000,100,0.0,0.0035
63,200,10,0.525,0.005
63,200,20,0.12,0.08
63,200,30,0.01,0.71
63,200,40,0.0,0.23
63,200,50,0.0,0.0
63,200,60,0.0,0.005
63,200,70,0.0,0.0
63,200,80,0.0,0.0
63,200,90,0.0,0.0
63,200,100,0.0,0.0
63,300,10,0.54,0.0167
63,300,20,0.08,0.1
63,300,30,0.01,0.7333
63,300,40,0.0,0.26
63,300,50,0.0,0.0
63,300,60,0.0,0.0
63,300,70,0.0,0.0033
63,300,80,0.0,0.0033
63,300,90,0.0,0.0033
63,300,100,0.0,0.0033
63,3000,10,0.516,0.0077
63,3000,20,0.119,0.0963
63,3000,30,0.0187,0.7113
63,3000,40,0.0,0.23
63,3000,50,0.0,0.0037
63,3000,60,0.0,0.001
63,3000,70,0.0,0.0013
63,3000,80,0.0,0.0017
63,3000,90,0.0,0.0037
63,3000,100,0.0,0.0017
63,2000,10,0.5315,0.01
63,2000,20,0.1135,0.0955
63,2000,30,0.017,0.725
63,2000,40,0.0,0.2365
63,2000,50,0.0,0.0005
63,2000,60,0.0,0.0035
63,2000,70,0.0,0.002
63,2000,80,0.0,0.001
63,2000,90,0.0,0.002
63,2000,100,0.0,0.0015
64,200,10,0.565,0.015
64,200,20,0.145,0.11
64,200,30,0.02,0.705
64,200,40,0.0,0.22
64,200,50,0.0,0.0
64,200,60,0.0,0.0
64,200,70,0.0,0.0
64,200,80,0.0,0.0
64,200,90,0.0,0.005
64,200,100,0.0,0.0
64,300,10,0.5233,0.0067
64,300,20,0.12,0.0867
64,300,30,0.02,0.76
64,300,40,0.0,0.2067
64,300,50,0.0,0.0
64,300,60,0.0,0.0033
64,300,70,0.0,0.0
64,300,80,0.0,0.0
64,300,90,0.0,0.0
64,300,100,0.0,0.0
64,3000,10,0.5287,0.012
64,3000,20,0.126,0.095
64,3000,30,0.0153,0.7067
64,3000,40,0.0,0.2213
64,3000,50,0.0,0.0013
64,3000,60,0.0,0.0023
64,3000,70,0.0,0.0017
64,3000,80,0.0,0.001
64,3000,90,0.0,0.0007
64,3000,100,0.0,0.0033
64,2000,10,0.5125,0.014
64,2000,20,0.1235,0.0825
64,2000,30,0.0145,0.7055
64,2000,40,0.0,0.221
64,2000,50,0.0,0.001
64,2000,60,0.0,0.0005
64,2000,70,0.0,0.0015
64,2000,80,0.0,0.0015
64,2000,90,0.0,0.0015
64,2000,100,0.0,0.0005
65,200,10,0.545,0.01
65,200,20,0.105,0.145
65,200,30,0.0,0.72
65,200,40,0.0,0.23
65,200,50,0.0,0.0
65,200,60,0.0,0.0
65,200,70,0.0,0.0
65,200,80,0.0,0.005
65,200,90,0.0,0.0
65,200,100,0.0,0.005
65,300,10,0.4733,0.0133
65,300,20,0.12,0.1167
65,300,30,0.02,0.7167
65,300,40,0.0,0.2067
65,300,50,0.0,0.0
65,300,60,0.0,0.0
65,300,70,0.0,0.0
65,300,80,0.0,0.0
65,300,90,0.0,0.0033
65,300,100,0.0,0.0033
65,3000,10,0.514,0.0133
65,3000,20,0.114,0.0913
65,3000,30,0.0153,0.7073
65,3000,40,0.0,0.2267
65,3000,50,0.0,0.0017
65,3000,60,0.0,0.0023
65,3000,70,0.0,0.0013
65,3000,80,0.0,0.001
65,3000,90,0.0,0.003
65,3000,100,0.0,0.003
65,2000,10,0.555,0.008
65,2000,20,0.113,0.0905
65,2000,30,0.0195,0.7155
65,2000,40,0.0,0.217
65,2000,50,0.0,0.004
65,2000,60,0.0,0.0015
65,2000,70,0.0,0.0015
65,2000,80,0.0,0.0015
65,2000,90,0.0,0.0025
65,2000,100,0.0,0.003
66,200,10,0.565,0.025
66,200,20,0.105,0.065
66,200,30,0.01,0.73
66,200,40,0.0,0.185
66,200,50,0.0,0.005
66,200,60,0.0,0.0
66,200,70,0.0,0.0
66,200,80,0.0,0.0
66,200,90,0.0,0.0
66,200,100,0.0,0.005
66,300,10,0.5767,0.0167
66,300,20,0.0833,0.13
66,300,30,0.0233,0.7167
66,300,40,0.0,0.2567
66,300,50,0.0,0.0033
66,300,60,0.0,0.0033
66,300,70,0.0,0.0
66,300,80,0.0,0.01
66,300,90,0.0,0.0
66,300,100,0.0,0.0
66,3000,10,0.5357,0.009
66,3000,20,0.1243,0.0933
66,3000,30,0.0163,0.7247
66,3000,40,0.0,0.223
66,3000,50,0.0,0.0013
66,3000,60,0.0,0.0013
66,3000,70,0.0,0.0023
66,3000,80,0.0,0.0013
66,3000,90,0.0,0.002
66,3000,100,0.0,0.001
66,2000,10,0.54,0.0135
66,2000,20,0.108,0.081
66,2000,30,0.0145,0.7145
66,2000,40,0.0,0.2295
66,2000,50,0.0,0.002
66,2000,60,0.0,0.0005
66,2000,70,0.0,0.003
66,2000,80,0.0,0.0005
66,2000,90,0.0,0.0045
66,2000,100,0.0,0.001
67,200,10,0.535,0.01
67,200,20,0.11,0.07
67,200,30,0.005,0.685
67,200,40,0.0,0.205
67,200,50,0.0,0.005
67,200,60,0.0,0.0
67,200,70,0.0,0.0
67,200,80,0.0,0.0
67,200,90,0.0,0.0
67,200,100,0.0,0.0
67,300,10,0.4733,0.0067
67,300,20,0.1367,0.0767
67,300,30,0.0133,0.6933
67,300,40,0.0,0.2033
67,300,50,0.0,0.0
67,300,60,0.0,0.0
67,300,70,0.0,0.0
67,300,80,0.0,0.0067
67,300,90,0.0,0.0
67,300,100,0.0,0.0033
67,3000,10,0.549,0.011
67,3000,20,0.124,0.0917
67,3000,30,0.0183,0.721
67,3000,40,0.0,0.2177
67,3000,50,0.0,0.002
67,3000,60,0.0,0.0017
67,3000,70,0.0,0.001
67,3000,80,0.0,0.0023
67,3000,90,0.0,0.0033
67,3000,100,0.0,0.0027
67,2000,10,0.5275,0.01
67,2000,20,0.11,0.101
67,2000,30,0.0185,0.723
67,2000,40,0.0,0.2365
67,2000,50,0.0,0.003
67,2000,60,0.0,0.001
67,2000,70,0.0,0.0025
67,2000,80,0.0,0.0035
67,2000,90,0.0,0.0015
67,2000,100,0.0,0.003
68,200,10,0.48,0.005
68,200,20,0.125,0.08
68,200,30,0.02,0.74
68,200,40,0.0,0.205
68,200,50,0.0,0.005
68,200,60,0.0,0.0
68,200,70,0.0,0.0
68,200,80,0.0,0.0
68,200,90,0.0,0.0
68,200,100,0.0,0.005
68,300,10,0.5233,0.0133
68,300,20,0.1067,0.1067
68,300,30,0.0267,0.7267
68,300,40,0.0,0.2367
68,300,50,0.0,0.0
68,300,60,0.0,0.0033
68,300,70,0.0,0.0
68,300,80,0.0,0.0033
68,300,90,0.0,0.0
68,300,100,0.0,0.0
68,3000,10,0.5237,0.0073
68,3000,20,0.122,0.093
68,3000,30,0.021,0.7093
68,3000,40,0.0,0.229
68,3000,50,0.0,0.0017
68,3000,60,0.0,0.002
68,3000,70,0.0,0.002
68,3000,80,0.0,0.002
68,3000,90,0.0,0.0023
68,3000,100,0.0,0.0027
68,2000,10,0.5475,0.0075
68,2000,20,0.101,0.111
68,2000,30,0.019,0.725
68,2000,40,0.0,0.2315
68,2000,50,0.0,0.002
68,2000,60,0.0,0.002
68,2000,70,0.0,0.002
68,2000,80,0.0,0.004
68,2000,90,0.0,0.0025
68,2000,100,0.0,0.0005
69,200,10,0.565,0.0
69,200,20,0.16,0.1
69,200,30,0.025,0.705
69,200,40,0.0,0.205
69,200,50,0.0,0.005
69,200,60,0.0,0.005
69,200,70,0.0,0.005
69,200,80,0.0,0.0
69,200,90,0.0,0.005
69,200,100,0.0,0.0
69,300,10,0.5233,0.0167
69,300,20,0.11,0.1
69,300,30,0.02,0.7
69,300,40,0.0,0.1933
69,300,50,0.0,0.0
69,300,60,0.0,0.0033
69,300,70,0.0,0.0033
69,300,80,0.0,0.0
69,300,90,0.0,0.0
