run_id,samples,n_episodes,Neg Q1,Neg Q2,ProbTest Q1 (holds),ProbTest Q2 (holds)
14,3000,90,0.0,0.001,1.0,0.0
14,3000,100,0.0,0.0017,1.0,0.0
14,2000,10,0.5284,0.01,0.0,0.0
14,2000,20,0.1338,0.0965,0.0,0.0
14,2000,30,0.01,0.7235,0.0,0.0
14,2000,40,0.0,0.2264,1.0,0.0
14,2000,50,0.0,0.0027,1.0,0.0
14,2000,60,0.0,0.0017,1.0,0.0
14,2000,70,0.0,0.001,1.0,0.0
14,2000,80,0.0,0.003,1.0,0.0
14,2000,90,0.0,0.002,1.0,0.0
14,2000,100,0.0,0.0013,1.0,0.0
15,200,10,0.5385,0.0104,0.0,0.0
15,200,20,0.1204,0.0888,0.0,0.0
15,200,30,0.0134,0.7225,0.0,0.0
15,200,40,0.0,0.2164,1.0,0.0
15,200,50,0.0,0.0017,1.0,0.0
15,200,60,0.0,0.0017,1.0,0.0
15,200,70,0.0,0.0017,1.0,0.0
15,200,80,0.0,0.0003,1.0,0.0
15,200,90,0.0,0.0027,1.0,0.0
15,200,100,0.0,0.0023,1.0,0.0
15,300,10,0.4783,0.008,0.0,0.0
15,300,20,0.1271,0.0965,0.0,0.0
15,300,30,0.0067,0.7229,0.0,0.0
15,300,40,0.0,0.2351,1.0,0.0
15,300,50,0.0,0.0013,1.0,0.0
15,300,60,0.0,0.0023,1.0,0.0
15,300,70,0.0,0.0007,1.0,0.0
15,300,80,0.0,0.001,1.0,0.0
15,300,90,0.0,0.0023,1.0,0.0
15,300,100,0.0,0.0027,1.0,0.0
15,3000,10,0.4916,0.0077,0.0,0.0
15,3000,20,0.1438,0.0948,0.0,0.0
15,3000,30,0.0167,0.7222,0.0,0.0
15,3000,40,0.0,0.2357,1.0,0.0
15,3000,50,0.0,0.0013,1.0,0.0
15,3000,60,0.0,0.0013,1.0,0.0
15,3000,70,0.0,0.002,1.0,0.0
15,3000,80,0.0,0.001,1.0,0.0
15,3000,90,0.0,0.001,1.0,0.0
15,3000,100,0.0,0.0,1.0,1.0
15,2000,10,0.4883,0.012,0.0,0.0
15,2000,20,0.1137,0.0968,0.0,0.0
15,2000,30,0.0067,0.7159,0.0,0.0
15,2000,40,0.0,0.2214,1.0,0.0
15,2000,50,0.0,0.001,1.0,0.0
15,2000,60,0.0,0.0027,1.0,0.0
15,2000,70,0.0,0.001,1.0,0.0
15,2000,80,0.0,0.0017,1.0,0.0
15,2000,90,0.0,0.0007,1.0,0.0
15,2000,100,0.0,0.0023,1.0,0.0
16,200,10,0.4482,0.012,0.0,0.0
16,200,20,0.1003,0.0972,0.0,0.0
16,200,30,0.0033,0.7135,0.0,0.0
16,200,40,0.0,0.2244,1.0,0.0
16,200,50,0.0,0.0017,1.0,0.0
16,200,60,0.0,0.0003,1.0,0.0
16,200,70,0.0,0.0013,1.0,0.0
16,200,80,0.0,0.0027,1.0,0.0
16,200,90,0.0,0.0027,1.0,0.0
16,200,100,0.0,0.0013,1.0,0.0
16,300,10,0.5151,0.011,0.0,0.0
16,300,20,0.1037,0.0871,0.0,0.0
16,300,30,0.0067,0.7265,0.0,0.0
16,300,40,0.0,0.2364,1.0,0.0
16,300,50,0.0,0.0037,1.0,0.0
16,300,60,0.0,0.0023,1.0,0.0
16,300,70,0.0,0.002,1.0,0.0
16,300,80,0.0,0.0017,1.0,0.0
16,300,90,0.0,0.0007,1.0,0.0
16,300,100,0.0,0.0017,1.0,0.0
16,3000,10,0.4983,0.012,0.0,0.0
16,3000,20,0.107,0.0908,0.0,0.0
16,3000,30,0.0067,0.7309,0.0,0.0
16,3000,40,0.0,0.2134,1.0,0.0
16,3000,50,0.0,0.003,1.0,0.0
16,3000,60,0.0,0.0033,1.0,0.0
16,3000,70,0.0,0.001,1.0,0.0
16,3000,80,0.0,0.0017,1.0,0.0
16,3000,90,0.0,0.0003,1.0,0.0
16,3000,100,0.0,0.0037,1.0,0.0
16,2000,10,0.5518,0.0083,0.0,0.0
16,2000,20,0.1237,0.0925,0.0,0.0
16,2000,30,0.0268,0.7249,0.0,0.0
16,2000,40,0.0,0.223,1.0,0.0
16,2000,50,0.0,0.0017,1.0,0.0
16,2000,60,0.0,0.002,1.0,0.0
16,2000,70,0.0,0.0017,1.0,0.0
16,2000,80,0.0,0.0013,1.0,0.0
16,2000,90,0.0,0.0027,1.0,0.0
16,2000,100,0.0,0.002,1.0,0.0
17,200,10,0.5485,0.0083,0.0,0.0
17,200,20,0.1037,0.1068,0.0,0.0
17,200,30,0.01,0.7242,0.0,0.0
17,200,40,0.0,0.2274,1.0,0.0
17,200,50,0.0,0.0027,1.0,0.0
17,200,60,0.0,0.001,1.0,0.0
17,200,70,0.0,0.0017,1.0,0.0
17,200,80,0.0,0.0017,1.0,0.0
17,200,90,0.0,0.001,1.0,0.0
17,200,100,0.0,0.002,1.0,0.0
17,300,10,0.5284,0.0104,0.0,0.0
17,300,20,0.0903,0.1002,0.0,0.0
17,300,30,0.0167,0.7219,0.0,0.0
17,300,40,0.0,0.2267,1.0,0.0
17,300,50,0.0,0.0023,1.0,0.0
17,300,60,0.0,0.0017,1.0,0.0
17,300,70,0.0,0.0013,1.0,0.0
17,300,80,0.0,0.001,1.0,0.0
17,300,90,0.0,0.0017,1.0,0.0
17,300,100,0.0,0.001,1.0,0.0
17,3000,10,0.4582,0.0104,0.0,0.0
17,3000,20,0.1037,0.0928,0.0,0.0
17,3000,30,0.0134,0.7192,0.0,0.0
17,3000,40,0.0,0.2307,1.0,0.0
17,3000,50,0.0,0.003,1.0,0.0
17,3000,60,0.0,0.0003,1.0,0.0
17,3000,70,0.0,0.001,1.0,0.0
17,3000,80,0.0,0.0013,1.0,0.0
17,3000,90,0.0,0.0013,1.0,0.0
17,3000,100,0.0,0.002,1.0,0.0
17,2000,10,0.4783,0.011,0.0,0.0
17,2000,20,0.1237,0.0898,0.0,0.0
17,2000,30,0.0167,0.7115,0.0,0.0
17,2000,40,0.0,0.2401,1.0,0.0
17,2000,50,0.0,0.0023,1.0,0.0
17,2000,60,0.0,0.0007,1.0,0.0
17,2000,70,0.0,0.0017,1.0,0.0
17,2000,80,0.0,0.001,1.0,0.0
17,2000,90,0.0,0.0013,1.0,0.0
17,2000,100,0.0,0.002,1.0,0.0
18,200,10,0.5284,0.0104,0.0,0.0
18,200,20,0.097,0.0928,0.0,0.0
18,200,30,0.0134,0.7072,0.0,0.0
18,200,40,0.0,0.227,1.0,0.0
18,200,50,0.0,0.002,1.0,0.0
18,200,60,0.0,0.0017,1.0,0.0
18,200,70,0.0,0.001,1.0,0.0
18,200,80,0.0,0.0023,1.0,0.0
18,200,90,0.0,0.002,1.0,0.0
18,200,100,0.0,0.0017,1.0,0.0
18,300,10,0.5552,0.01,0.0,0.0
18,300,20,0.1505,0.0915,0.0,0.0
18,300,30,0.01,0.7235,0.0,0.0
18,300,40,0.0,0.2237,1.0,0.0
18,300,50,0.0,0.0027,1.0,0.0
18,300,60,0.0,0.0017,1.0,0.0
18,300,70,0.0,0.0017,1.0,0.0
18,300,80,0.0,0.001,1.0,0.0
18,300,90,0.0,0.0013,1.0,0.0
18,300,100,0.0,0.0027,1.0,0.0
18,3000,10,0.5351,0.0107,0.0,0.0
18,3000,20,0.087,0.1012,0.0,0.0
18,3000,30,0.0301,0.7319,0.0,0.0
18,3000,40,0.0,0.2214,1.0,0.0
18,3000,50,0.0,0.0023,1.0,0.0
18,3000,60,0.0,0.002,1.0,0.0
18,3000,70,0.0,0.0027,1.0,0.0
18,3000,80,0.0,0.0013,1.0,0.0
18,3000,90,0.0,0.0013,1.0,0.0
18,3000,100,0.0,0.001,1.0,0.0
18,2000,10,0.5619,0.0104,0.0,0.0
18,2000,20,0.0836,0.0985,0.0,0.0
18,2000,30,0.0268,0.6912,0.0,0.0
18,2000,40,0.0,0.2284,1.0,0.0
18,2000,50,0.0,0.0017,1.0,0.0
18,2000,60,0.0,0.001,1.0,0.0
18,2000,70,0.0,0.0017,1.0,0.0
18,2000,80,0.0,0.0023,1.0,0.0
18,2000,90,0.0,0.002,1.0,0.0
18,2000,100,0.0,0.0023,1.0,0.0
19,200,10,0.5217,0.009,0.0,0.0
19,200,20,0.1304,0.1042,0.0,0.0
19,200,30,0.0268,0.7109,0.0,0.0
19,200,40,0.0,0.2287,1.0,0.0
19,200,50,0.0,0.0023,1.0,0.0
19,200,60,0.0,0.0013,1.0,0.0
19,200,70,0.0,0.002,1.0,0.0
19,200,80,0.0,0.002,1.0,0.0
19,200,90,0.0,0.0033,1.0,0.0
19,200,100,0.0,0.0007,1.0,0.0
19,300,10,0.5686,0.01,0.0,0.0
19,300,20,0.0936,0.0845,0.0,0.0
19,300,30,0.0067,0.7245,0.0,0.0
19,300,40,0.0,0.2361,1.0,0.0
19,300,50,0.0,0.0013,1.0,0.0
19,300,60,0.0,0.0013,1.0,0.0
19,300,70,0.0,0.001,1.0,0.0
19,300,80,0.0,0.001,1.0,0.0
19,300,90,0.0,0.0023,1.0,0.0
19,300,100,0.0,0.0017,1.0,0.0
19,3000,10,0.5819,0.0104,0.0,0.0
19,3000,20,0.1371,0.0945,0.0,0.0
19,3000,30,0.01,0.7095,0.0,0.0
19,3000,40,0.0,0.2114,1.0,0.0
19,3000,50,0.0,0.0023,1.0,0.0
19,3000,60,0.0,0.0013,1.0,0.0
19,3000,70,0.0,0.002,1.0,0.0
19,3000,80,0.0,0.0023,1.0,0.0
19,3000,90,0.0,0.0013,1.0,0.0
19,3000,100,0.0,0.002,1.0,0.0
19,2000,10,0.4716,0.0114,0.0,0.0
19,2000,20,0.1171,0.0982,0.0,0.0
19,2000,30,0.0067,0.7078,0.0,0.0
19,2000,40,0.0,0.2244,1.0,0.0
19,2000,50,0.0,0.0027,1.0,0.0
19,2000,60,0.0,0.0027,1.0,0.0
19,2000,70,0.0,0.0037,1.0,0.0
19,2000,80,0.0,0.002,1.0,0.0
19,2000,90,0.0,0.001,1.0,0.0
19,2000,100,0.0,0.0023,1.0,0.0
20,200,10,0.5284,0.011,0.0,0.0
20,200,20,0.1438,0.0875,0.0,0.0
20,200,30,0.0201,0.7185,0.0,0.0
20,200,40,0.0,0.2321,1.0,0.0
20,200,50,0.0,0.003,1.0,0.0
20,200,60,0.0,0.0013,1.0,0.0
20,200,70,0.0,0.0023,1.0,0.0
20,200,80,0.0,0.001,1.0,0.0
20,200,90,0.0,0.0017,1.0,0.0
20,200,100,0.0,0.0023,1.0,0.0
20,300,10,0.4916,0.0083,0.0,0.0
20,300,20,0.1003,0.0965,0.0,0.0
20,300,30,0.01,0.6995,0.0,0.0
20,300,40,0.0,0.2207,1.0,0.0
20,300,50,0.0,0.0033,1.0,0.0
20,300,60,0.0,0.002,1.0,0.0
20,300,70,0.0,0.0013,1.0,0.0
20,300,80,0.0,0.002,1.0,0.0
20,300,90,0.0,0.0037,1.0,0.0
20,300,100,0.0,0.0017,1.0,0.0
20,3000,10,0.5418,0.0083,0.0,0.0
20,3000,20,0.1104,0.0902,0.0,0.0
20,3000,30,0.0268,0.7065,0.0,0.0
20,3000,40,0.0,0.2447,1.0,0.0
20,3000,50,0.0,0.0017,1.0,0.0
20,3000,60,0.0,0.0017,1.0,0.0
20,3000,70,0.0,0.0013,1.0,0.0
20,3000,80,0.0,0.001,1.0,0.0
20,3000,90,0.0,0.002,1.0,0.0
20,3000,100,0.0,0.0017,1.0,0.0
20,2000,10,0.5151,0.0104,0.0,0.0
20,2000,20,0.1003,0.0922,0.0,0.0
20,2000,30,0.01,0.7125,0.0,0.0
20,2000,40,0.0,0.2244,1.0,0.0
20,2000,50,0.0,0.001,1.0,0.0
20,2000,60,0.0,0.0007,1.0,0.0
20,2000,70,0.0,0.0023,1.0,0.0
20,2000,80,0.0,0.002,1.0,0.0
20,2000,90,0.0,0.0013,1.0,0.0
20,2000,100,0.0,0.002,1.0,0.0
21,200,10,0.5719,0.0077,0.0,0.0
21,200,20,0.1204,0.0925,0.0,0.0
21,200,30,0.0234,0.7149,0.0,0.0
21,200,40,0.0,0.2214,1.0,0.0
21,200,50,0.0,0.0027,1.0,0.0
21,200,60,0.0,0.0017,1.0,0.0
21,200,70,0.0,0.002,1.0,0.0
21,200,80,0.0,0.001,1.0,0.0
21,200,90,0.0,0.0033,1.0,0.0
21,200,100,0.0,0.002,1.0,0.0
21,300,10,0.505,0.0114,0.0,0.0
21,300,20,0.0936,0.0965,0.0,0.0
21,300,30,0.0201,0.7169,0.0,0.0
21,300,40,0.0,0.223,1.0,0.0
21,300,50,0.0,0.0017,1.0,0.0
21,300,60,0.0,0.0023,1.0,0.0
21,300,70,0.0,0.002,1.0,0.0
21,300,80,0.0,0.002,1.0,0.0
21,300,90,0.0,0.0017,1.0,0.0
21,300,100,0.0,0.0013,1.0,0.0
21,3000,10,0.5084,0.01,0.0,0.0
21,3000,20,0.1371,0.0871,0.0,0.0
21,3000,30,0.0234,0.7215,0.0,0.0
21,3000,40,0.0,0.2351,1.0,0.0
21,3000,50,0.0,0.0013,1.0,0.0
21,3000,60,0.0,0.002,1.0,0.0
21,3000,70,0.0,0.001,1.0,0.0
21,3000,80,0.0,0.0023,1.0,0.0
21,3000,90,0.0,0.0027,1.0,0.0
21,3000,100,0.0,0.0017,1.0,0.0
21,2000,10,0.5552,0.0083,0.0,0.0
21,2000,20,0.097,0.0955,0.0,0.0
21,2000,30,0.0167,0.7109,0.0,0.0
21,2000,40,0.0,0.2311,1.0,0.0
21,2000,50,0.0,0.002,1.0,0.0
21,2000,60,0.0,0.0003,1.0,0.0
21,2000,70,0.0,0.0007,1.0,0.0
21,2000,80,0.0,0.0027,1.0,0.0
21,2000,90,0.0,0.003,1.0,0.0
21,2000,100,0.0,0.0023,1.0,0.0
22,200,10,0.5251,0.0097,0.0,0.0
22,200,20,0.1104,0.0902,0.0,0.0
22,200,30,0.0033,0.7159,0.0,0.0
22,200,40,0.0,0.221,1.0,0.0
22,200,50,0.0,0.0017,1.0,0.0
22,200,60,0.0,0.0003,1.0,0.0
22,200,70,0.0,0.0007,1.0,0.0
22,200,80,0.0,0.0023,1.0,0.0
22,200,90,0.0,0.0003,1.0,0.0
22,200,100,0.0,0.001,1.0,0.0
22,300,10,0.5017,0.0137,0.0,0.0
22,300,20,0.1271,0.0932,0.0,0.0
22,300,30,0.0234,0.7132,0.0,0.0
22,300,40,0.0,0.2311,1.0,0.0
22,300,50,0.0,0.0017,1.0,0.0
22,300,60,0.0,0.0017,1.0,0.0
22,300,70,0.0,0.0017,1.0,0.0
22,300,80,0.0,0.0017,1.0,0.0
22,300,90,0.0,0.001,1.0,0.0
22,300,100,0.0,0.0013,1.0,0.0
22,3000,10,0.5217,0.0114,0.0,0.0
22,3000,20,0.087,0.1002,0.0,0.0
22,3000,30,0.01,0.7152,0.0,0.0
22,3000,40,0.0,0.2224,1.0,0.0
22,3000,50,0.0,0.0013,1.0,0.0
22,3000,60,0.0,0.0007,1.0,0.0
22,3000,70,0.0,0.0023,1.0,0.0
22,3000,80,0.0,0.0003,1.0,0.0
22,3000,90,0.0,0.0017,1.0,0.0
22,3000,100,0.0,0.0023,1.0,0.0
22,2000,10,0.5485,0.0104,0.0,0.0
22,2000,20,0.1137,0.0998,0.0,0.0
22,2000,30,0.0201,0.7082,0.0,0.0
22,2000,40,0.0,0.2254,1.0,0.0
22,2000,50,0.0,0.0013,1.0,0.0
22,2000,60,0.0,0.0017,1.0,0.0
22,2000,70,0.0,0.0033,1.0,0.0
22,2000,80,0.0,0.0017,1.0,0.0
22,2000,90,0.0,0.0007,1.0,0.0
22,2000,100,0.0,0.0017,1.0,0.0
23,200,10,0.5284,0.0067,0.0,0.0
23,200,20,0.1739,0.0948,0.0,0.0
23,200,30,0.0167,0.7179,0.0,0.0
23,200,40,0.0,0.2214,1.0,0.0
23,200,50,0.0,0.002,1.0,0.0
23,200,60,0.0,0.002,1.0,0.0
23,200,70,0.0,0.0017,1.0,0.0
23,200,80,0.0,0.002,1.0,0.0
23,200,90,0.0,0.0013,1.0,0.0
23,200,100,0.0,0.001,1.0,0.0
23,300,10,0.5485,0.0093,0.0,0.0
23,300,20,0.097,0.1042,0.0,0.0
23,300,30,0.0,0.7152,1.0,0.0
23,300,40,0.0,0.2174,1.0,0.0
23,300,50,0.0,0.0023,1.0,0.0
23,300,60,0.0,0.0023,1.0,0.0
23,300,70,0.0,0.0013,1.0,0.0
23,300,80,0.0,0.003,1.0,0.0
23,300,90,0.0,0.0027,1.0,0.0
23,300,100,0.0,0.002,1.0,0.0
23,3000,10,0.4849,0.0134,0.0,0.0
23,3000,20,0.1037,0.0855,0.0,0.0
23,3000,30,0.01,0.7205,0.0,0.0
23,3000,40,0.0,0.2154,1.0,0.0
23,3000,50,0.0,0.0003,1.0,0.0
23,3000,60,0.0,0.0013,1.0,0.0
23,3000,70,0.0,0.0007,1.0,0.0
23,3000,80,0.0,0.002,1.0,0.0
23,3000,90,0.0,0.0027,1.0,0.0
23,3000,100,0.0,0.002,1.0,0.0
23,2000,10,0.5351,0.011,0.0,0.0
23,2000,20,0.1104,0.0978,0.0,0.0
23,2000,30,0.0134,0.7219,0.0,0.0
23,2000,40,0.0,0.2277,1.0,0.0
23,2000,50,0.0,0.002,1.0,0.0
23,2000,60,0.0,0.0013,1.0,0.0
23,2000,70,0.0,0.002,1.0,0.0
23,2000,80,0.0,0.0013,1.0,0.0
23,2000,90,0.0,0.002,1.0,0.0
23,2000,100,0.0,0.002,1.0,0.0
24,200,10,0.5284,0.0087,0.0,0.0
24,200,20,0.1104,0.0828,0.0,0.0
24,200,30,0.0167,0.7065,0.0,0.0
24,200,40,0.0,0.2337,1.0,0.0
24,200,50,0.0,0.0017,1.0,0.0
24,200,60,0.0,0.0013,1.0,0.0
24,200,70,0.0,0.0033,1.0,0.0
24,200,80,0.0,0.0023,1.0,0.0
24,200,90,0.0,0.002,1.0,0.0
24,200,100,0.0,0.001,1.0,0.0
24,300,10,0.5351,0.0097,0.0,0.0
24,300,20,0.0803,0.0888,0.0,0.0
24,300,30,0.0134,0.7175,0.0,0.0
24,300,40,0.0,0.229,1.0,0.0
24,300,50,0.0,0.0013,1.0,0.0
24,300,60,0.0,0.0017,1.0,0.0
24,300,70,0.0,0.002,1.0,0.0
24,300,80,0.0,0.003,1.0,0.0
24,300,90,0.0,0.0017,1.0,0.0
24,300,100,0.0,0.0007,1.0,0.0
24,3000,10,0.4682,0.0127,0.0,0.0
24,3000,20,0.0736,0.0942,0.0,0.0
24,3000,30,0.0234,0.7272,0.0,0.0
24,3000,40,0.0,0.2274,1.0,0.0
24,3000,50,0.0,0.001,1.0,0.0
24,3000,60,0.0,0.0017,1.0,0.0
24,3000,70,0.0,0.001,1.0,0.0
24,3000,80,0.0,0.002,1.0,0.0
24,3000,90,0.0,0.0013,1.0,0.0
24,3000,100,0.0,0.0013,1.0,0.0
24,2000,10,0.5485,0.0093,0.0,0.0
24,2000,20,0.1171,0.0895,0.0,0.0
24,2000,30,0.0134,0.7265,0.0,0.0
24,2000,40,0.0,0.223,1.0,0.0
24,2000,50,0.0,0.0023,1.0,0.0
24,2000,60,0.0,0.001,1.0,0.0
24,2000,70,0.0,0.0023,1.0,0.0
24,2000,80,0.0,0.0007,1.0,0.0
24,2000,90,0.0,0.002,1.0,0.0
24,2000,100,0.0,0.0013,1.0,0.0
25,200,10,0.5351,0.0114,0.0,0.0
25,200,20,0.1037,0.0902,0.0,0.0
25,200,30,0.0067,0.7195,0.0,0.0
25,200,40,0.0,0.229,1.0,0.0
25,200,50,0.0,0.001,1.0,0.0
25,200,60,0.0,0.0017,1.0,0.0
25,200,70,0.0,0.0027,1.0,0.0
25,200,80,0.0,0.0013,1.0,0.0
25,200,90,0.0,0.0013,1.0,0.0
25,200,100,0.0,0.001,1.0,0.0
25,300,10,0.5184,0.0114,0.0,0.0
25,300,20,0.1271,0.0958,0.0,0.0
25,300,30,0.0201,0.7125,0.0,0.0
25,300,40,0.0,0.2274,1.0,0.0
25,300,50,0.0,0.0037,1.0,0.0
25,300,60,0.0,0.0017,1.0,0.0
25,300,70,0.0,0.0023,1.0,0.0
25,300,80,0.0,0.0013,1.0,0.0
25,300,90,0.0,0.0017,1.0,0.0
25,300,100,0.0,0.0013,1.0,0.0
25,3000,10,0.5217,0.0104,0.0,0.0
25,3000,20,0.0836,0.1002,0.0,0.0
25,3000,30,0.0067,0.7259,0.0,0.0
25,3000,40,0.0,0.224,1.0,0.0
25,3000,50,0.0,0.0013,1.0,0.0
25,3000,60,0.0,0.0023,1.0,0.0
25,3000,70,0.0,0.0007,1.0,0.0
25,3000,80,0.0,0.0003,1.0,0.0
25,3000,90,0.0,0.002,1.0,0.0
25,3000,100,0.0,0.0023,1.0,0.0
25,2000,10,0.5318,0.012,0.0,0.0
25,2000,20,0.107,0.0922,0.0,0.0
25,2000,30,0.0268,0.7229,0.0,0.0
25,2000,40,0.0,0.2257,1.0,0.0
25,2000,50,0.0,0.0017,1.0,0.0
25,2000,60,0.0,0.0013,1.0,0.0
25,2000,70,0.0,0.0023,1.0,0.0
25,2000,80,0.0,0.0037,1.0,0.0
25,2000,90,0.0,0.002,1.0,0.0
25,2000,100,0.0,0.0023,1.0,0.0
26,200,10,0.5318,0.0097,0.0,0.0
26,200,20,0.1037,0.0995,0.0,0.0
26,200,30,0.01,0.7212,0.0,0.0
26,200,40,0.0,0.2324,1.0,0.0
26,200,50,0.0,0.002,1.0,0.0
26,200,60,0.0,0.0007,1.0,0.0
26,200,70,0.0,0.0017,1.0,0.0
26,200,80,0.0,0.0003,1.0,0.0
26,200,90,0.0,0.0017,1.0,0.0
26,200,100,0.0,0.0023,1.0,0.0
26,300,10,0.5184,0.01,0.0,0.0
26,300,20,0.1371,0.0848,0.0,0.0
26,300,30,0.0134,0.7472,0.0,0.0
26,300,40,0.0,0.2174,1.0,0.0
26,300,50,0.0,0.0027,1.0,0.0
26,300,60,0.0,0.001,1.0,0.0
26,300,70,0.0,0.001,1.0,0.0
26,300,80,0.0,0.0013,1.0,0.0
26,300,90,0.0,0.0033,1.0,0.0
26,300,100,0.0,0.002,1.0,0.0
26,3000,10,0.5251,0.0114,0.0,0.0
26,3000,20,0.1204,0.0925,0.0,0.0
26,3000,30,0.0134,0.7235,0.0,0.0
26,3000,40,0.0,0.2327,1.0,0.0
26,3000,50,0.0,0.0013,1.0,0.0
26,3000,60,0.0,0.002,1.0,0.0
26,3000,70,0.0,0.0027,1.0,0.0
26,3000,80,0.0,0.0003,1.0,0.0
26,3000,90,0.0,0.0017,1.0,0.0
26,3000,100,0.0,0.0013,1.0,0.0
26,2000,10,0.5452,0.0087,0.0,0.0
26,2000,20,0.1338,0.0952,0.0,0.0
26,2000,30,0.0368,0.7102,0.0,0.0
26,2000,40,0.0,0.214,1.0,0.0
26,2000,50,0.0,0.002,1.0,0.0
26,2000,60,0.0,0.0013,1.0,0.0
26,2000,70,0.0,0.0027,1.0,0.0
26,2000,80,0.0,0.003,1.0,0.0
26,2000,90,0.0,0.001,1.0,0.0
26,2000,100,0.0,0.0033,1.0,0.0
27,200,10,0.5819,0.01,0.0,0.0
27,200,20,0.1371,0.0915,0.0,0.0
27,200,30,0.0167,0.7129,0.0,0.0
27,200,40,0.0,0.2264,1.0,0.0
27,200,50,0.0,0.0013,1.0,0.0
27,200,60,0.0,0.0013,1.0,0.0
27,200,70,0.0,0.004,1.0,0.0
27,200,80,0.0,0.0003,1.0,0.0
27,200,90,0.0,0.0023,1.0,0.0
27,200,100,0.0,0.0017,1.0,0.0
27,300,10,0.4849,0.0104,0.0,0.0
27,300,20,0.1237,0.1085,0.0,0.0
27,300,30,0.0,0.7162,1.0,0.0
27,300,40,0.0,0.2274,1.0,0.0
27,300,50,0.0,0.0033,1.0,0.0
27,300,60,0.0,0.001,1.0,0.0
27,300,70,0.0,0.0013,1.0,0.0
27,300,80,0.0,0.002,1.0,0.0
27,300,90,0.0,0.0023,1.0,0.0
27,300,100,0.0,0.0017,1.0,0.0
27,3000,10,0.5084,0.0067,0.0,0.0
27,3000,20,0.107,0.0871,0.0,0.0
27,3000,30,0.0234,0.7182,0.0,0.0
27,3000,40,0.0,0.2304,1.0,0.0
27,3000,50,0.0,0.002,1.0,0.0
27,3000,60,0.0,0.0017,1.0,0.0
27,3000,70,0.0,0.0023,1.0,0.0
27,3000,80,0.0,0.002,1.0,0.0
27,3000,90,0.0,0.0037,1.0,0.0
27,3000,100,0.0,0.0007,1.0,0.0
27,2000,10,0.5351,0.0107,0.0,0.0
27,2000,20,0.1371,0.0968,0.0,0.0
27,2000,30,0.01,0.7109,0.0,0.0
27,2000,40,0.0,0.2374,1.0,0.0
27,2000,50,0.0,0.0013,1.0,0.0
27,2000,60,0.0,0.001,1.0,0.0
27,2000,70,0.0,0.0013,1.0,0.0
27,2000,80,0.0,0.001,1.0,0.0
27,2000,90,0.0,0.002,1.0,0.0
27,2000,100,0.0,0.0017,1.0,0.0
28,200,10,0.5151,0.0124,0.0,0.0
28,200,20,0.1237,0.0905,0.0,0.0
28,200,30,0.0067,0.7182,0.0,0.0
28,200,40,0.0,0.2351,1.0,0.0
28,200,50,0.0,0.0013,1.0,0.0
28,200,60,0.0,0.001,1.0,0.0
28,200,70,0.0,0.001,1.0,0.0
28,200,80,0.0,0.001,1.0,0.0
28,200,90,0.0,0.0033,1.0,0.0
28,200,100,0.0,0.0017,1.0,0.0
28,300,10,0.5351,0.0083,0.0,0.0
28,300,20,0.1104,0.0975,0.0,0.0
28,300,30,0.01,0.7042,0.0,0.0
28,300,40,0.0,0.2227,1.0,0.0
28,300,50,0.0,0.0017,1.0,0.0
28,300,60,0.0,0.0023,1.0,0.0
28,300,70,0.0,0.0003,1.0,0.0
28,300,80,0.0,0.0017,1.0,0.0
28,300,90,0.0,0.0017,1.0,0.0
28,300,100,0.0,0.001,1.0,0.0
28,3000,10,0.5418,0.0124,0.0,0.0
28,3000,20,0.1371,0.0875,0.0,0.0
28,3000,30,0.0201,0.7122,0.0,0.0
28,3000,40,0.0,0.2137,1.0,0.0
28,3000,50,0.0,0.002,1.0,0.0
28,3000,60,0.0,0.001,1.0,0.0
28,3000,70,0.0,0.0023,1.0,0.0
28,3000,80,0.0,0.002,1.0,0.0
28,3000,90,0.0,0.001,1.0,0.0
28,3000,100,0.0,0.0013,1.0,0.0
28,2000,10,0.5217,0.014,0.0,0.0
28,2000,20,0.0903,0.0998,0.0,0.0
28,2000,30,0.0067,0.7179,0.0,0.0
28,2000,40,0.0,0.218,1.0,0.0
28,2000,50,0.0,0.0013,1.0,0.0
28,2000,60,0.0,0.001,1.0,0.0
28,2000,70,0.0,0.0023,1.0,0.0
28,2000,80,0.0,0.002,1.0,0.0
28,2000,90,0.0,0.002,1.0,0.0
28,2000,100,0.0,0.0013,1.0,0.0
29,200,10,0.4783,0.0107,0.0,0.0
29,200,20,0.1137,0.0982,0.0,0.0
29,200,30,0.0134,0.7098,0.0,0.0
29,200,40,0.0,0.2377,1.0,0.0
29,200,50,0.0,0.0013,1.0,0.0
29,200,60,0.0,0.001,1.0,0.0
29,200,70,0.0,0.0017,1.0,0.0
29,200,80,0.0,0.0013,1.0,0.0
29,200,90,0.0,0.0017,1.0,0.0
29,200,100,0.0,0.0007,1.0,0.0
29,300,10,0.5151,0.0114,0.0,0.0
29,300,20,0.1204,0.0955,0.0,0.0
29,300,30,0.0301,0.7229,0.0,0.0
29,300,40,0.0,0.2324,1.0,0.0
29,300,50,0.0,0.0017,1.0,0.0
29,300,60,0.0,0.0013,1.0,0.0
29,300,70,0.0,0.0,1.0,1.0
29,300,80,0.0,0.0027,1.0,0.0
29,300,90,0.0,0.0017,1.0,0.0
29,300,100,0.0,0.002,1.0,0.0
29,3000,10,0.5452,0.0107,0.0,0.0
